# {"t_start": 1562302087.3181984, "env_id": "ReacherBL-v2"} 
r,l,t
-13.231864,50,3775.702284
-22.547755,50,3776.934098
-7.633812,50,3778.168897
-12.315154,50,3779.384232
-10.176405,50,3780.583886
-11.894488,50,3781.816066
-18.007618,50,3783.025988
-17.279484,50,3784.226478
-7.180609,50,3785.464397
-9.694188,50,3786.681849
-8.669017,50,3787.901522
-14.469993,50,3789.075001
-14.334337,50,3790.30286
-17.939268,50,3791.51736
-13.492268,50,3792.711933
-9.40359,50,3793.96347
-6.996853,50,3795.18069
-8.666141,50,3796.403522
-6.608262,50,3797.957282
-8.343422,50,3799.184254
-12.479675,50,3800.378106
-13.722001,50,3801.628611
-10.559202,50,3802.869143
-17.630934,50,3804.124063
-8.63962,50,3805.308756
-9.079262,50,3806.553979
-17.457252,50,3807.793024
-12.779728,50,3809.000831
-22.013315,50,3810.242623
-11.624341,50,3811.483115
-21.725512,50,3812.665855
-14.533762,50,3813.911453
-9.817647,50,3815.129323
-11.13929,50,3816.334221
-10.689578,50,3817.547051
-11.769881,50,3818.750784
-7.875839,50,3819.996825
-25.323175,50,3821.231439
-12.11983,50,3822.820498
-14.656044,50,3824.034468
-11.980721,50,3825.225234
-12.934314,50,3826.466621
-5.998264,50,3827.700385
-11.979583,50,3828.937662
-10.444649,50,3830.227682
-15.253911,50,3831.445084
-19.644828,50,3832.721654
-19.014489,50,3833.956297
-17.330736,50,3835.171713
-19.358268,50,3836.38168
-9.409746,50,3837.588501
-16.939683,50,3838.796923
-12.890092,50,3840.058778
-19.918018,50,3841.306163
-9.391394,50,3842.549709
-24.991103,50,3843.776967
-17.750794,50,3845.014761
-8.539524,50,3846.136953
-13.574522,50,3847.700938
-9.177865,50,3848.930887
-13.567403,50,3850.168275
-12.089595,50,3851.392641
-8.259137,50,3852.6376
-15.204579,50,3853.91004
-8.777861,50,3855.104222
-14.410977,50,3856.313961
-15.288329,50,3857.565168
-6.368804,50,3858.807003
-13.177308,50,3860.021893
-12.035178,50,3861.224532
-9.98161,50,3862.433058
-15.667905,50,3863.709933
-20.473659,50,3864.95035
-13.139222,50,3866.153038
-13.720931,50,3867.365455
-11.038849,50,3868.614788
-11.250521,50,3869.82801
-13.309961,50,3871.028218
-10.663051,50,3872.635142
-16.982066,50,3873.87348
-13.331506,50,3875.099068
-14.687803,50,3876.329375
-10.915329,50,3877.571808
-13.560586,50,3878.819539
-9.279312,50,3880.081068
-8.787616,50,3881.309366
-21.499485,50,3882.523968
-12.999435,50,3883.721309
-8.216466,50,3884.912294
-9.792992,50,3886.124388
-16.573488,50,3887.333625
-9.76362,50,3888.541571
-16.940932,50,3889.768514
-15.502412,50,3890.997095
-6.414799,50,3892.168087
-18.708201,50,3893.393471
-9.192696,50,3894.61133
-13.375497,50,3895.815493
-12.979935,50,3897.369522
-13.084153,50,3898.622458
-7.508782,50,3899.846846
-13.818723,50,3901.077371
-7.531871,50,3902.352841
-13.740095,50,3903.586692
-10.087732,50,3904.809278
-9.858209,50,3906.017125
-18.418398,50,3907.226757
-9.70978,50,3908.492893
-12.145042,50,3909.737556
-16.307934,50,3910.953126
-10.13023,50,3912.169098
-10.85828,50,3913.441836
-11.563268,50,3914.625736
-13.929965,50,3915.86131
-17.160046,50,3917.091939
-11.629572,50,3918.237413
-7.763576,50,3919.442715
-13.935402,50,3920.679681
-9.191107,50,3922.210799
-22.427842,50,3923.472965
-16.504495,50,3924.680381
-6.893071,50,3925.902097
-8.591896,50,3927.134485
-16.586368,50,3928.367456
-13.673968,50,3929.629362
-11.407274,50,3930.867888
-12.094375,50,3932.07528
-13.007451,50,3933.301359
-7.171679,50,3934.559918
-9.430222,50,3935.81025
-12.605227,50,3937.070165
-11.991132,50,3938.286312
-21.585772,50,3939.463991
-21.401694,50,3940.646284
-11.152275,50,3941.861401
-13.024221,50,3943.141719
-23.15046,50,3944.359213
-15.764196,50,3945.607997
-14.79888,50,3947.220314
-6.988076,50,3948.41543
-20.713643,50,3949.652359
-11.348281,50,3950.87198
-19.58665,50,3952.150883
-14.769306,50,3953.342551
-12.039705,50,3954.62035
-9.550517,50,3955.876653
-12.09506,50,3957.141645
-11.236447,50,3958.368885
-7.472545,50,3959.537325
-9.016742,50,3960.767521
-23.478092,50,3962.000345
-15.89594,50,3963.254117
-8.027328,50,3964.494997
-15.846047,50,3965.742824
-5.083846,50,3966.965121
-14.112274,50,3968.20507
-12.117093,50,3969.44708
-6.879443,50,3970.685807
-10.778916,50,3972.261535
-10.868758,50,3973.520286
-14.620569,50,3974.779738
-13.552436,50,3976.032211
-16.546785,50,3977.307797
-8.391132,50,3978.53228
-19.182033,50,3979.760855
-16.796359,50,3980.996121
-13.068119,50,3982.235034
-12.419794,50,3983.495262
-11.587278,50,3984.761356
-20.685431,50,3985.987207
-13.695034,50,3987.278353
-10.268276,50,3988.547037
-13.64041,50,3989.794279
-10.852257,50,3991.04638
-10.935106,50,3992.281645
-9.462822,50,3993.512159
-9.20602,50,3994.735336
-6.197999,50,3995.970453
-14.206782,50,3997.527914
-12.794803,50,3998.760762
-8.408392,50,3999.948409
-1.783011,50,4001.207815
-20.726442,50,4002.409636
-10.758424,50,4003.619102
-6.166215,50,4004.81419
-7.790398,50,4006.043277
-9.580961,50,4007.21672
-16.541671,50,4008.469461
-13.112593,50,4009.730499
-6.159282,50,4010.975504
-7.004598,50,4012.239864
-5.405803,50,4013.502965
-11.368983,50,4014.699996
-9.792706,50,4015.920144
-17.588976,50,4017.103513
-9.793122,50,4018.305275
-23.52226,50,4019.584563
-22.687628,50,4020.835675
-13.725287,50,4022.377498
-15.512106,50,4023.655911
-14.411658,50,4024.914119
-13.435699,50,4026.164755
-7.932683,50,4027.390046
-17.544511,50,4028.663582
-11.247156,50,4029.917924
-9.128293,50,4031.137311
-14.297461,50,4032.35362
-9.021085,50,4033.619785
-21.542445,50,4034.865316
-18.026488,50,4036.123962
-12.479057,50,4037.36573
-12.801343,50,4038.617985
-8.882482,50,4039.852495
-9.306509,50,4041.124771
-11.041381,50,4042.357506
-13.410186,50,4043.633121
-16.810621,50,4044.8416
-18.841474,50,4046.089303
-6.118049,50,4047.635035
-10.30003,50,4048.805217
-11.360283,50,4049.995537
-13.973709,50,4051.221112
-7.139018,50,4052.48226
-9.651055,50,4053.758332
-12.999947,50,4054.968832
-19.404414,50,4056.202921
-7.412989,50,4057.438907
-8.303,50,4058.660308
-17.014258,50,4059.927456
-10.501517,50,4061.174632
-11.81294,50,4062.426012
-13.878658,50,4063.656152
-17.304984,50,4064.880229
-27.717176,50,4066.086617
-11.533042,50,4067.305792
-15.243702,50,4068.528809
-10.258444,50,4069.768188
-14.436263,50,4070.967503
-9.39167,50,4072.528761
-10.93676,50,4073.803061
-13.687599,50,4075.057503
-17.769643,50,4076.323972
-14.681129,50,4077.590702
-18.695391,50,4078.882419
-12.365184,50,4080.109533
-9.82974,50,4081.400275
-18.957096,50,4082.655187
-11.755342,50,4083.902239
-22.943237,50,4085.111179
-12.600529,50,4086.36559
-12.874753,50,4087.600168
-10.85339,50,4088.832165
-6.384186,50,4090.068099
-9.944366,50,4091.294273
-8.780662,50,4092.490747
-13.738306,50,4093.716761
-7.249336,50,4094.996082
-9.045764,50,4096.247463
-23.386329,50,4097.838996
-15.837109,50,4099.060781
-13.278423,50,4100.314285
-8.476762,50,4101.548548
-8.463673,50,4102.849668
-20.494315,50,4104.078749
-14.364814,50,4105.339031
-8.943008,50,4106.583602
-14.299404,50,4107.799329
-14.358991,50,4109.111353
-9.8689,50,4110.352884
-12.70551,50,4111.62998
-22.166965,50,4112.880965
-9.743017,50,4114.136376
-15.814926,50,4115.396099
-16.089798,50,4116.692962
-3.903253,50,4117.927583
-14.445081,50,4119.149525
-11.698075,50,4120.374488
-15.539432,50,4121.616916
-12.993839,50,4123.19338
-17.934919,50,4124.442696
-18.038573,50,4125.712261
-19.595487,50,4126.960644
-8.285638,50,4128.224967
-10.031439,50,4129.452989
-13.471573,50,4130.702271
-14.092367,50,4131.887248
-12.44115,50,4133.158097
-12.554693,50,4134.413929
-17.45501,50,4135.604152
-12.987242,50,4136.868578
-12.455728,50,4138.125244
-9.828803,50,4139.385789
-13.432143,50,4140.64909
-9.731754,50,4141.874518
-18.572664,50,4143.144891
-24.694752,50,4144.426741
-15.077881,50,4145.674583
-7.046758,50,4146.936215
-8.156712,50,4148.538197
-16.205638,50,4149.772889
-13.61855,50,4151.009276
-12.033704,50,4152.308414
-8.961772,50,4153.530457
-12.792023,50,4154.733509
-11.766264,50,4155.995096
-15.412872,50,4157.253251
-16.35893,50,4158.487649
-12.654862,50,4159.753247
-10.831549,50,4161.0339
-11.405027,50,4162.266617
-11.546306,50,4163.535314
-14.159245,50,4164.78422
-8.965563,50,4166.029863
-17.52493,50,4167.28501
-8.805993,50,4168.638182
-13.72226,50,4169.907063
-13.001405,50,4171.118102
-7.969868,50,4172.369563
-15.645032,50,4174.000874
-10.356322,50,4175.248756
-9.342181,50,4176.500391
-14.236946,50,4177.781844
-12.127045,50,4179.016249
-10.223821,50,4180.246046
-13.776803,50,4181.441465
-11.983623,50,4182.69456
-7.742073,50,4183.967587
-12.283828,50,4185.199835
-8.518883,50,4186.472267
-9.751515,50,4187.715065
-16.004805,50,4188.969994
-8.558014,50,4190.208277
-14.622065,50,4191.425944
-12.337383,50,4192.679629
-4.689773,50,4193.933119
-10.142807,50,4195.13637
-19.28916,50,4196.440638
-12.100862,50,4197.712407
-13.61298,50,4199.288101
-19.30728,50,4200.51939
-12.980382,50,4201.783689
-12.889183,50,4203.034292
-9.564917,50,4204.296561
-11.695992,50,4205.525556
-20.283222,50,4206.800078
-11.58498,50,4208.024832
-14.875804,50,4209.26575
-20.834111,50,4210.506564
-14.859877,50,4211.796745
-10.117523,50,4213.002839
-15.16406,50,4214.18464
-19.372709,50,4215.448583
-13.928877,50,4216.725763
-16.53058,50,4217.977067
-8.919316,50,4219.249938
-14.388724,50,4220.50277
-15.569205,50,4221.696608
-19.918438,50,4222.946665
-12.024358,50,4224.568537
-7.328489,50,4225.825533
-16.511814,50,4227.046021
-7.086364,50,4228.361231
-17.767735,50,4229.640419
-23.675781,50,4230.886506
-6.8045,50,4232.15677
-16.769392,50,4233.417359
-24.237759,50,4234.676948
-19.578594,50,4235.959522
-25.398672,50,4237.216259
-18.979304,50,4238.504516
-6.087845,50,4239.753944
-15.28278,50,4240.979508
-16.575125,50,4242.245011
-13.507142,50,4243.517144
-7.254665,50,4244.788418
-11.228431,50,4246.006921
-9.831741,50,4247.226018
-8.819862,50,4248.489165
-13.542128,50,4250.112482
-11.548128,50,4251.30685
-21.143992,50,4252.550431
-19.387266,50,4253.772857
-18.944947,50,4255.020204
-14.657524,50,4256.242264
-16.734271,50,4257.446176
-13.96707,50,4258.689383
-18.369175,50,4259.924516
-14.478461,50,4261.171909
-8.701597,50,4262.402973
-10.654725,50,4263.633612
-5.877207,50,4264.833784
-14.722547,50,4266.116602
-11.411741,50,4267.424523
-11.88468,50,4268.677071
-25.880074,50,4269.914997
-10.689981,50,4271.170928
-7.396194,50,4272.40088
-12.94581,50,4273.678618
-8.347705,50,4275.261909
-18.876006,50,4276.496646
-10.363381,50,4277.709318
-16.412542,50,4278.981106
-17.322646,50,4280.176372
-14.434619,50,4281.397939
-20.709991,50,4282.691194
-9.640322,50,4283.897319
-15.976393,50,4285.170294
-13.205187,50,4286.413154
-5.322694,50,4287.608845
-16.489828,50,4288.823616
-8.417887,50,4290.08903
-11.115285,50,4291.289176
-15.909973,50,4292.514162
-12.330249,50,4293.733291
-15.218761,50,4294.966162
-12.670409,50,4296.237564
-8.703199,50,4297.482356
-10.04614,50,4298.678532
-17.317093,50,4300.250488
-10.770555,50,4301.506096
-14.705675,50,4302.715938
-13.396945,50,4303.94926
-20.418083,50,4305.124357
-20.206006,50,4306.343367
-5.748995,50,4307.557128
-14.019911,50,4308.787014
-12.250436,50,4310.071599
-11.257375,50,4311.291473
-9.856,50,4312.500905
-11.069679,50,4313.782229
-6.934167,50,4315.029305
-8.129065,50,4316.277549
-8.968509,50,4317.538928
-32.426406,50,4318.720141
-10.878586,50,4319.962273
-30.620028,50,4321.226159
-12.744316,50,4322.416657
-10.622246,50,4323.67185
-17.941977,50,4325.277066
-20.076249,50,4326.494052
-34.833751,50,4327.71823
-10.750148,50,4328.974129
-21.448029,50,4330.19169
-15.326473,50,4331.434661
-9.533629,50,4332.674549
-12.325792,50,4333.944541
-20.08182,50,4335.182014
-10.389399,50,4336.428733
-9.914632,50,4337.683485
-16.71442,50,4338.942684
-21.918171,50,4340.194471
-14.108793,50,4341.432528
-18.367801,50,4342.66736
-21.569045,50,4343.863235
-8.847888,50,4345.087594
-20.066897,50,4346.319587
-7.623803,50,4347.528496
-14.890882,50,4348.822508
-9.002592,50,4350.434765
-15.067209,50,4351.640852
-11.770503,50,4352.835661
-8.554952,50,4354.096772
-13.284485,50,4355.378756
-9.146077,50,4356.598398
-11.697021,50,4357.822593
-3.652342,50,4359.088229
-9.926239,50,4360.330042
-15.254322,50,4361.51766
-8.438445,50,4362.71303
-17.395199,50,4363.930171
-13.553697,50,4365.136251
-25.77459,50,4366.403247
-6.333346,50,4367.665971
-15.311401,50,4368.920195
-14.204918,50,4370.147562
-16.155087,50,4371.4283
-20.454785,50,4372.702118
-15.35326,50,4373.9196
-13.907777,50,4375.498853
-14.813087,50,4376.730608
-18.491866,50,4377.904902
-8.116291,50,4379.122021
-16.582385,50,4380.414075
-12.505024,50,4381.563405
-15.836443,50,4382.803727
-14.706126,50,4384.073526
-15.773163,50,4385.295377
-21.865542,50,4386.556064
-10.216568,50,4387.791671
-5.69689,50,4389.060362
-23.254117,50,4390.276201
-9.377013,50,4391.551494
-10.853253,50,4392.805672
-14.591049,50,4394.062845
-10.723474,50,4395.265496
-17.748815,50,4396.511679
-4.077031,50,4397.776246
-19.436177,50,4399.011091
-7.093717,50,4400.608084
-9.212553,50,4401.869146
-15.42064,50,4403.086406
-7.499935,50,4404.363971
-13.18455,50,4405.582678
-6.105246,50,4406.832454
-14.286838,50,4408.082529
-13.238398,50,4409.339772
-14.351213,50,4410.535913
-14.501895,50,4411.797004
-14.878965,50,4413.062435
-12.694462,50,4414.318265
-14.236986,50,4415.540362
-12.383757,50,4416.769786
-6.779606,50,4418.014704
-17.594866,50,4419.246486
-12.091739,50,4420.488582
-10.280353,50,4421.733934
-9.758752,50,4422.962042
-14.321123,50,4424.207749
-14.994221,50,4425.839198
-12.82352,50,4427.083702
-17.175055,50,4428.291015
-13.19226,50,4429.550664
-18.976127,50,4430.818095
-19.206153,50,4432.041068
-14.22716,50,4433.290591
-11.448845,50,4434.492372
-7.283506,50,4435.754361
-14.519959,50,4437.02193
-10.466692,50,4438.275757
-8.95089,50,4439.551869
-10.833073,50,4440.797452
-14.034141,50,4442.0335
-7.760333,50,4443.290527
-14.349949,50,4444.543934
-13.703619,50,4445.776038
-11.558591,50,4447.060008
-6.331767,50,4448.334818
-11.886628,50,4449.551407
-20.605052,50,4451.145095
-17.631983,50,4452.426339
-14.741328,50,4453.694108
-5.144735,50,4454.926511
-18.193623,50,4456.206186
-14.807125,50,4457.450852
-13.961157,50,4458.686141
-21.260259,50,4459.885816
-10.471099,50,4461.101347
-7.872623,50,4462.345214
-10.107383,50,4463.615575
-9.0195,50,4464.840631
-14.150506,50,4466.075039
-8.518543,50,4467.369055
-37.017807,50,4468.653428
-14.804115,50,4469.981707
-13.044166,50,4471.26422
-17.848897,50,4472.507709
-20.731588,50,4473.744375
-7.750684,50,4475.025129
-6.015421,50,4476.65461
-12.147649,50,4477.844482
-16.437841,50,4479.134634
-11.111678,50,4480.41601
-26.366276,50,4481.655559
-18.862571,50,4482.882902
-16.756634,50,4484.149107
-22.931028,50,4485.397429
-26.126726,50,4486.680031
-9.445423,50,4487.962613
-15.998675,50,4489.258462
-8.863812,50,4490.549894
-16.912283,50,4491.748648
-24.678457,50,4493.000208
-13.36894,50,4494.25335
-15.049538,50,4495.501512
-11.394231,50,4496.762953
-9.74767,50,4498.00662
-11.00307,50,4499.321632
-19.429864,50,4500.539095
-12.461011,50,4502.212642
-17.064906,50,4503.453061
-17.332823,50,4504.688253
-13.024539,50,4505.895276
-10.324224,50,4507.064788
-16.753497,50,4508.301665
-8.465013,50,4509.53643
-16.703669,50,4510.744965
-15.884037,50,4511.997934
-19.295382,50,4513.257501
-5.511525,50,4514.524347
-18.817906,50,4515.754647
-6.975076,50,4516.974402
-17.771101,50,4518.245837
-9.8302,50,4519.458928
-12.229015,50,4520.700356
-15.484111,50,4521.958879
-12.514366,50,4523.162726
-19.385189,50,4524.436559
-12.343927,50,4525.717682
-5.96805,50,4527.320514
-3.763154,50,4528.552179
-13.019825,50,4529.811916
-16.167013,50,4531.087204
-21.964783,50,4532.324989
-14.454638,50,4533.541583
-13.341415,50,4534.841293
-17.143729,50,4536.096599
-12.539171,50,4537.359192
-9.648469,50,4538.633367
-10.101071,50,4539.86501
-19.097663,50,4541.117312
-9.133629,50,4542.375065
-13.652405,50,4543.62607
-6.85817,50,4544.856107
-9.32693,50,4546.139736
-10.219279,50,4547.405252
-11.551897,50,4548.685028
-21.588067,50,4549.93614
-8.838403,50,4551.150926
-11.296964,50,4552.730524
-21.505149,50,4553.91518
-16.499443,50,4555.165658
-32.109354,50,4556.393204
-12.047832,50,4557.685899
-8.330471,50,4558.930295
-8.125491,50,4560.171089
-8.928051,50,4561.439949
-9.888779,50,4562.732977
-10.668475,50,4563.952813
-13.022586,50,4565.169112
-10.202091,50,4566.445315
-13.232742,50,4567.67667
-8.030838,50,4568.913798
-11.20103,50,4570.079127
-17.960337,50,4571.335266
-10.020077,50,4572.561912
-16.039195,50,4573.808394
-48.566348,50,4575.016123
-16.185904,50,4576.246481
-14.365472,50,4577.904367
-15.945466,50,4579.155217
-14.26929,50,4580.388504
-14.388083,50,4581.626079
-14.152854,50,4582.904354
-16.661308,50,4584.16413
-10.863974,50,4585.381087
-13.970808,50,4586.658523
-11.089998,50,4587.899173
-11.42244,50,4589.169559
-10.357534,50,4590.520076
-8.123808,50,4591.800866
-8.535519,50,4593.029793
-23.081024,50,4594.313217
-20.37167,50,4595.571274
-10.763899,50,4596.854837
-9.764018,50,4598.13694
-13.732131,50,4599.399394
-15.833816,50,4600.607846
-10.387053,50,4601.801932
-9.057645,50,4603.393471
-16.658027,50,4604.624766
-14.799536,50,4605.864041
-24.865222,50,4607.130618
-18.176875,50,4608.378575
-5.850539,50,4609.610327
-14.450153,50,4610.848747
-13.343758,50,4612.11591
-11.386991,50,4613.377988
-12.347973,50,4614.603202
-10.334353,50,4615.842649
-11.883993,50,4617.064878
-10.068511,50,4618.318302
-12.956652,50,4619.545167
-9.576829,50,4620.787873
-7.775044,50,4622.063177
-13.802778,50,4623.299581
-9.154056,50,4624.540519
-8.798022,50,4625.862842
-22.198971,50,4627.136655
-18.790958,50,4628.778433
-14.227604,50,4630.032694
-15.929182,50,4631.3144
-8.741883,50,4632.55174
-23.342157,50,4633.726721
-11.627072,50,4634.966737
-14.918958,50,4636.188087
-17.154135,50,4637.438904
-16.168311,50,4638.670308
-10.546008,50,4639.907367
-32.355146,50,4641.170693
-14.663222,50,4642.436018
-7.814692,50,4643.697657
-11.160203,50,4644.968529
-22.168357,50,4646.215783
-14.208907,50,4647.489304
-17.040077,50,4648.651553
-15.350252,50,4649.8961
-17.916877,50,4651.138362
-10.185388,50,4652.416174
-12.827248,50,4653.993022
-18.756002,50,4655.227228
-15.87488,50,4656.471117
-11.753611,50,4657.747609
-7.360007,50,4659.035604
-18.738503,50,4660.264844
-5.914309,50,4661.50956
-12.576094,50,4662.796691
-9.770504,50,4664.072943
-10.404092,50,4665.310421
-27.877236,50,4666.575712
-18.890582,50,4667.889176
-19.385845,50,4669.146561
-13.687697,50,4670.400955
-11.740304,50,4671.678375
-7.552865,50,4672.885555
-10.723489,50,4674.105402
-8.210979,50,4675.392378
-12.061248,50,4676.619238
-15.212559,50,4677.86903
-12.490394,50,4679.503443
-12.815718,50,4680.773507
-19.991768,50,4682.009571
-11.371504,50,4683.234517
-14.523584,50,4684.509962
-9.611307,50,4685.806546
-11.081138,50,4687.045511
-7.57883,50,4688.29029
-14.303588,50,4689.548235
-14.680961,50,4690.816279
-11.630735,50,4692.039103
-14.814706,50,4693.281014
-8.563651,50,4694.51467
-14.140093,50,4695.774623
-17.473199,50,4697.041191
-14.422189,50,4698.297471
-14.965859,50,4699.58801
-16.695905,50,4700.866083
-6.268744,50,4702.123932
-10.597217,50,4703.38301
-7.813137,50,4704.976299
-13.750133,50,4706.159066
-12.474094,50,4707.461551
-15.384246,50,4708.684186
-10.144752,50,4709.959114
-8.38451,50,4711.229106
-8.768749,50,4712.478109
-13.618888,50,4713.757606
-12.623583,50,4715.005049
-10.035403,50,4716.289642
-8.030567,50,4717.570187
-17.255012,50,4718.825312
-26.176942,50,4720.087219
-8.133708,50,4721.401381
-12.485442,50,4722.645926
-12.742021,50,4723.914711
-11.96288,50,4725.130303
-18.587843,50,4726.375511
-16.154616,50,4727.601359
-4.150839,50,4728.858435
-25.311651,50,4730.453181
-24.025544,50,4731.724654
-16.414451,50,4733.000571
-10.918936,50,4734.204566
-16.229272,50,4735.454892
-12.508431,50,4736.682393
-13.353651,50,4737.970279
-16.329018,50,4739.267066
-19.728238,50,4740.534322
-7.490936,50,4741.744994
-18.545697,50,4742.99211
-17.016277,50,4744.260051
-13.681755,50,4745.493253
-13.937465,50,4746.711955
-12.435973,50,4747.962711
-16.305348,50,4749.232764
-11.497446,50,4750.486311
-14.666212,50,4751.785928
-14.747505,50,4753.032722
-6.843884,50,4754.327389
-10.562547,50,4755.90775
-13.894832,50,4757.065686
-12.625224,50,4758.323622
-11.089456,50,4759.629542
-9.193548,50,4760.909539
-11.403183,50,4762.162448
-9.375898,50,4763.411644
-8.433538,50,4764.635
-16.52291,50,4765.885432
-17.066457,50,4767.114675
-9.764995,50,4768.383947
-16.823475,50,4769.636663
-9.797803,50,4770.839967
-11.227707,50,4772.089274
-13.36742,50,4773.309737
-21.098742,50,4774.557921
-16.567616,50,4775.787837
-6.203674,50,4777.039384
-14.529854,50,4778.231307
-7.573485,50,4779.487774
-15.928602,50,4781.133261
-11.052539,50,4782.437453
-14.309932,50,4783.693742
-11.932828,50,4784.975354
-7.163054,50,4786.237576
-8.889902,50,4787.478686
-9.178453,50,4788.721943
-10.95684,50,4789.977754
-10.225724,50,4791.229956
-13.671632,50,4792.493997
-15.011071,50,4793.707009
-15.327532,50,4794.986314
-25.88086,50,4796.288913
-15.204135,50,4797.582708
-10.501984,50,4798.855052
-16.459374,50,4800.130488
-8.798501,50,4801.382437
-8.872802,50,4802.635134
-16.213866,50,4803.871884
-11.526209,50,4805.090221
-13.289908,50,4806.709489
-9.088104,50,4807.973378
-6.706482,50,4809.236615
-20.488054,50,4810.416252
-7.394436,50,4811.692298
-5.646823,50,4812.91728
-13.80377,50,4814.173145
-9.604497,50,4815.388696
-24.711336,50,4816.652045
-33.612496,50,4817.885674
-15.519119,50,4819.084516
-27.823928,50,4820.330594
-21.925506,50,4821.527963
-16.019126,50,4822.777162
-13.607697,50,4824.027299
-14.094387,50,4825.281321
-12.872724,50,4826.499815
-20.394283,50,4827.723357
-11.811205,50,4828.935395
-8.244021,50,4830.202922
-7.442239,50,4831.796005
-15.352697,50,4833.033098
-4.211821,50,4834.313725
-9.340736,50,4835.552882
-18.613928,50,4836.796234
-3.447571,50,4838.055994
-17.621051,50,4839.326366
-16.194824,50,4840.553734
-17.600622,50,4841.83124
-10.497385,50,4843.064987
-12.475012,50,4844.339407
-9.140863,50,4845.58241
-10.81598,50,4846.843522
-7.899123,50,4848.096037
-16.858919,50,4849.321681
-10.675489,50,4850.620758
-11.063517,50,4851.839949
-10.643838,50,4853.122595
-11.154754,50,4854.385763
-8.345309,50,4855.598348
-17.324255,50,4857.212983
-14.709377,50,4858.464859
-11.566887,50,4859.722818
-16.549803,50,4860.970747
-10.11871,50,4862.298119
-6.233884,50,4863.560029
-30.138013,50,4864.78301
-11.618143,50,4866.12084
-12.069952,50,4867.393178
-7.280906,50,4868.680516
-9.409337,50,4869.933899
-14.067774,50,4871.209213
-16.821236,50,4872.481971
-11.972349,50,4873.722606
-6.465182,50,4874.978013
-8.063069,50,4876.234859
-15.969384,50,4877.507205
-9.081069,50,4878.744915
-10.355778,50,4880.023261
-11.229925,50,4881.293756
-26.277805,50,4882.934
-13.51793,50,4884.191554
-15.90071,50,4885.414856
-11.843403,50,4886.7124
-21.108091,50,4887.971796
-6.5802,50,4889.244819
-13.041439,50,4890.507881
-12.605712,50,4891.718381
-14.436264,50,4892.945927
-12.033075,50,4894.174873
-8.047387,50,4895.42143
-12.899787,50,4896.672811
-12.929363,50,4897.938267
-8.642074,50,4899.18062
-10.522149,50,4900.448273
-12.104299,50,4901.72012
-10.923934,50,4902.941466
-11.986199,50,4904.185358
-25.379064,50,4905.519058
-6.764149,50,4906.763453
-11.246936,50,4908.354747
-15.545446,50,4909.570674
-11.857013,50,4910.819831
-9.384111,50,4912.123628
-14.856372,50,4913.321202
-6.528228,50,4914.594905
-16.80168,50,4915.824423
-20.15498,50,4917.082531
-10.343331,50,4918.288259
-11.712014,50,4919.522696
-11.227568,50,4920.809034
-13.472133,50,4922.056014
-4.087204,50,4923.272595
-6.979983,50,4924.546333
-16.576216,50,4925.827603
-15.810529,50,4927.097942
-8.712202,50,4928.389852
-12.192968,50,4929.707723
-15.483271,50,4930.918437
-10.470123,50,4932.187426
-9.65436,50,4933.818561
-12.75041,50,4935.039259
-15.045172,50,4936.274775
-15.829482,50,4937.558637
-14.228679,50,4938.827077
-20.983351,50,4940.105785
-18.747714,50,4941.360268
-15.599185,50,4942.62037
-8.780543,50,4943.866325
-20.989503,50,4945.130769
-10.791689,50,4946.390085
-11.19027,50,4947.640573
-9.889588,50,4948.891816
-18.309953,50,4950.138313
-11.903324,50,4951.399943
-5.265711,50,4952.599125
-17.658729,50,4953.866754
-11.147532,50,4955.127867
-13.724894,50,4956.384523
-10.576279,50,4957.61068
-7.383024,50,4959.257554
-9.848656,50,4960.481647
-8.168216,50,4961.742412
-11.58261,50,4963.005501
-16.150375,50,4964.284214
-15.632084,50,4965.517361
-15.052722,50,4966.79
-15.833064,50,4968.030185
-17.294907,50,4969.253952
-4.398469,50,4970.540588
-12.690454,50,4971.839808
-12.040279,50,4973.133592
-8.293334,50,4974.338035
-11.012522,50,4975.613977
-21.188634,50,4976.852289
-10.0333,50,4978.097774
-7.207027,50,4979.315209
-10.332242,50,4980.561799
-9.871917,50,4981.782917
-16.775582,50,4983.038308
-10.098604,50,4984.540031
-7.831069,50,4985.788753
-12.878759,50,4987.000043
-5.823126,50,4988.23207
-8.905247,50,4989.486267
-11.678691,50,4990.758373
-16.086625,50,4992.053905
-12.525866,50,4993.308348
-17.487701,50,4994.571518
-16.364449,50,4995.817549
-11.92187,50,4997.03866
-8.965404,50,4998.30338
-14.50701,50,4999.558478
-17.091563,50,5000.764377
-7.171417,50,5002.030423
-13.436872,50,5003.261578
-8.210316,50,5004.521302
-10.08515,50,5005.776375
-15.659179,50,5007.053937
-13.908131,50,5008.265347
-14.770752,50,5009.881642
-6.200028,50,5011.162585
-15.87441,50,5012.384784
-14.758352,50,5013.616293
-10.947067,50,5014.881973
-10.716038,50,5016.115964
-15.178547,50,5017.356179
-7.45112,50,5018.649875
-13.900716,50,5019.90409
-12.753891,50,5021.084206
-11.697753,50,5022.332087
-20.176777,50,5023.556179
-13.794409,50,5024.826993
-10.48534,50,5026.105762
-18.260481,50,5027.400182
-7.081533,50,5028.622186
-16.938598,50,5029.873639
-15.547039,50,5031.146652
-13.998307,50,5032.472634
