# {"t_start": 1562379674.2381608, "env_id": "InvertedPendulumGP-v2"} 
r,c,violation,l,t
11.0,-0.124244,0,11,72.449466
8.0,-0.09812,0,8,72.478147
6.0,-2.335581,0,6,72.496692
6.0,-0.105188,0,6,72.51702
9.0,-7.017474,0,9,72.543984
10.0,-1.454927,0,10,72.574769
6.0,-0.035929,0,6,72.596002
8.0,-1.857212,0,8,72.622771
8.0,-0.371648,0,8,72.649686
4.0,-1.171904,0,4,72.662076
5.0,-0.173428,0,5,72.679147
8.0,-6.59772,0,8,72.703215
6.0,-2.294837,0,6,72.721096
5.0,-0.069688,0,5,72.738362
7.0,-3.748406,0,7,72.759453
5.0,-0.311131,0,5,72.776087
8.0,-1.299278,0,8,72.803041
4.0,-2.056578,0,4,72.815384
8.0,-0.065906,0,8,72.842099
6.0,-7.262186,0,6,72.860439
4.0,-2.565846,0,4,72.872364
16.0,-0.345049,0,16,72.926549
6.0,-1.112722,0,6,72.944447
5.0,-2.587138,0,5,72.959466
5.0,-0.32386,0,5,72.976283
8.0,-1.919619,0,8,73.00052
6.0,-0.559349,0,6,73.019358
4.0,-0.197313,0,4,73.033429
4.0,-2.793291,0,4,73.045972
4.0,-2.516486,0,4,74.485008
5.0,-0.194595,0,5,74.501425
4.0,-2.589355,0,4,74.513426
10.0,-0.226453,0,10,74.548337
5.0,-0.200291,0,5,74.566785
5.0,-0.811451,0,5,74.58243
17.0,-3.88773,0,17,74.632881
7.0,-0.928856,0,7,74.655808
5.0,-2.648783,0,5,74.670875
5.0,-1.285562,0,5,74.685738
6.0,-2.821675,0,6,74.703531
6.0,-3.249419,0,6,74.721439
8.0,-4.578174,0,8,74.745107
6.0,-0.802958,0,6,74.764188
4.0,-0.014661,0,4,74.778021
12.0,-0.141943,0,12,74.821347
6.0,-2.137248,0,6,74.839869
4.0,-0.900104,0,4,74.851927
7.0,-6.660256,0,7,74.872873
5.0,-2.199847,0,5,74.887906
5.0,-0.021831,0,5,74.905696
6.0,-2.048481,0,6,74.923987
6.0,-2.382259,0,6,74.941779
6.0,-0.110389,0,6,74.962491
4.0,-0.146487,0,4,74.976771
4.0,-1.447193,0,4,74.989473
4.0,-3.257309,0,4,75.001642
4.0,-1.489173,0,4,75.01369
9.0,-7.220734,0,9,75.04029
5.0,-2.062031,0,5,75.055273
4.0,-1.574289,0,4,75.067336
14.0,-14.162432,0,14,75.10856
6.0,-2.508369,0,6,75.126576
8.0,-3.117666,0,8,75.15039
14.0,-0.300663,0,14,75.199788
5.0,-0.089448,0,5,75.217854
5.0,-0.60749,0,5,75.234674
4.0,-1.909919,0,4,75.246915
12.0,-0.375533,0,12,75.290258
7.0,-4.602256,0,7,75.311461
4.0,-0.013549,0,4,75.325812
5.0,-4.181215,0,5,75.343889
8.0,-2.349912,0,8,75.370173
6.0,-0.213282,0,6,75.390914
5.0,-0.018614,0,5,75.408641
5.0,-1.996307,0,5,75.424637
23.0,-1.814814,0,23,75.503148
4.0,-1.127257,0,4,75.515025
4.0,-2.803609,0,4,75.526932
5.0,-1.107016,0,5,75.541734
4.0,-4.299152,0,4,75.553769
4.0,-1.176419,0,4,75.565756
8.0,-1.187345,0,8,75.590055
5.0,-0.775713,0,5,75.60566
6.0,-0.642363,0,6,75.626101
6.0,-3.772963,0,6,75.644114
4.0,-1.272619,0,4,75.656239
4.0,-1.029592,0,4,75.668256
7.0,-3.180647,0,7,75.689059
7.0,-8.320613,0,7,75.709862
4.0,-3.618463,0,4,75.72177
17.0,-9.950547,0,17,75.771754
5.0,-0.46801,0,5,75.787422
20.0,-12.915471,0,20,75.849063
6.0,-6.433601,0,6,75.86701
7.0,-7.53262,0,7,75.88765
5.0,-2.257949,0,5,75.902639
4.0,-0.818752,0,4,75.914631
7.0,-0.981033,0,7,75.936272
5.0,-0.853968,0,5,75.951897
5.0,-0.845951,0,5,75.966773
8.0,-4.810515,0,8,75.99042
13.0,-0.044918,0,13,76.03585
5.0,-0.021094,0,5,76.053339
5.0,-1.324236,0,5,76.06894
8.0,-1.825826,0,8,76.092563
5.0,-0.028996,0,5,76.1096
7.0,-1.814339,0,7,76.13072
4.0,-2.887156,0,4,76.142591
4.0,-0.011387,0,4,76.156236
4.0,-0.045721,0,4,76.170068
5.0,-0.088292,0,5,76.188001
9.0,-2.199445,0,9,76.215034
11.0,-0.442672,0,11,76.253248
6.0,-0.301827,0,6,76.274668
4.0,-3.396945,0,4,76.287101
7.0,-4.183237,0,7,76.308493
5.0,-0.345891,0,5,76.324963
7.0,-3.298311,0,7,76.346175
4.0,-0.013875,0,4,76.360132
4.0,-0.086264,0,4,76.374288
6.0,-3.071234,0,6,76.392735
5.0,-3.936722,0,5,76.407491
7.0,-6.178016,0,7,76.428058
5.0,-0.019921,0,5,76.445441
7.0,-1.662028,0,7,76.466903
7.0,-3.66445,0,7,76.48737
5.0,-4.416737,0,5,76.502254
7.0,-1.082918,0,7,76.523899
4.0,-1.083913,0,4,76.535882
6.0,-0.514691,0,6,76.55516
5.0,-3.135225,0,5,76.570576
15.0,-14.670331,0,15,76.614459
5.0,-0.329245,0,5,76.632074
4.0,-0.405863,0,4,76.645618
5.0,-0.49878,0,5,76.661284
9.0,-3.457308,0,9,76.688749
6.0,-1.597455,0,6,76.706906
4.0,-2.717069,0,4,76.719273
13.0,-1.835056,0,13,76.758324
12.0,-1.887506,0,12,76.795645
7.0,-0.02795,0,7,76.820765
5.0,-1.68923,0,5,76.836709
8.0,-0.197377,0,8,76.864971
6.0,-2.934709,0,6,76.883582
9.0,-0.104935,0,9,76.915115
15.0,-3.207405,0,15,76.960615
8.0,-0.151451,0,8,76.988745
7.0,-0.687095,0,7,77.012635
4.0,-1.292816,0,4,77.024857
6.0,-0.02879,0,6,77.045899
7.0,-0.059646,0,7,77.070553
4.0,-2.54802,0,4,77.083305
4.0,-0.515301,0,4,77.095984
5.0,-1.135638,0,5,77.111228
5.0,-1.268542,0,5,77.126549
4.0,-1.655124,0,4,77.138893
4.0,-1.069724,0,4,77.151173
7.0,-0.632642,0,7,77.173765
8.0,-1.435421,0,8,77.197912
5.0,-0.149453,0,5,77.215197
5.0,-3.441414,0,5,77.230604
7.0,-5.784613,0,7,77.251307
4.0,-2.763123,0,4,77.263334
13.0,-0.078615,0,13,77.307645
21.0,-5.625303,0,21,77.36999
7.0,-1.631202,0,7,77.390819
7.0,-5.008202,0,7,77.411705
9.0,-4.721678,0,9,77.438362
4.0,-3.504302,0,4,77.450594
4.0,-3.278044,0,4,77.462996
12.0,-5.311719,0,12,77.498603
4.0,-0.402936,0,4,77.511866
8.0,-1.071173,0,8,77.537283
5.0,-4.006141,0,5,77.55224
4.0,-0.224366,0,4,77.565876
6.0,-2.969755,0,6,77.584039
4.0,-0.488444,0,4,77.595926
12.0,-4.793664,0,12,77.631839
5.0,-2.62131,0,5,79.006882
7.0,-4.383397,0,7,79.026767
5.0,-0.062712,0,5,79.043749
5.0,-0.12374,0,5,79.061828
4.0,-0.961199,0,4,79.075011
22.0,-1.698792,0,22,79.150051
5.0,-1.081337,0,5,79.164834
5.0,-3.540711,0,5,79.179872
5.0,-3.951215,0,5,79.19482
6.0,-0.890949,0,6,79.212786
4.0,-0.513085,0,4,79.226068
6.0,-1.894909,0,6,79.244111
7.0,-0.879978,0,7,79.266711
9.0,-4.738038,0,9,79.29325
4.0,-2.640389,0,4,79.305395
4.0,-1.147204,0,4,79.317441
7.0,-1.85444,0,7,79.33844
11.0,-2.557868,0,11,79.370988
5.0,-0.020227,0,5,79.388291
8.0,-0.052806,0,8,79.416625
4.0,-2.026319,0,4,79.429241
6.0,-1.954633,0,6,79.447176
7.0,-0.331081,0,7,79.471247
13.0,-11.450186,0,13,79.509486
4.0,-2.352646,0,4,79.521502
7.0,-0.131529,0,7,79.545817
13.0,-4.944839,0,13,79.584309
5.0,-0.045546,0,5,79.601199
6.0,-0.049241,0,6,79.62175
13.0,-0.445169,0,13,79.665777
12.0,-1.045016,0,12,79.705143
9.0,-0.970526,0,9,79.734521
5.0,-0.295679,0,5,79.751339
6.0,-2.688633,0,6,79.769626
4.0,-3.676981,0,4,79.78152
5.0,-0.489545,0,5,79.796724
7.0,-7.74215,0,7,79.817975
5.0,-0.214656,0,5,79.834836
6.0,-1.935882,0,6,79.853292
4.0,-0.614132,0,4,79.865344
4.0,-2.751688,0,4,79.877399
4.0,-0.858309,0,4,79.889451
9.0,-3.117141,0,9,79.917026
5.0,-0.048308,0,5,79.935125
5.0,-0.051256,0,5,79.953835
6.0,-1.160952,0,6,79.97317
5.0,-0.310918,0,5,79.990055
6.0,-3.450235,0,6,80.007977
4.0,-1.283741,0,4,80.019912
9.0,-0.546724,0,9,80.050833
6.0,-0.110807,0,6,80.072351
11.0,-11.95871,0,11,80.105213
7.0,-3.658101,0,7,80.13006
4.0,-0.29643,0,4,80.146651
8.0,-3.841889,0,8,80.170185
4.0,-1.665398,0,4,80.182032
7.0,-7.290394,0,7,80.202746
5.0,-5.373179,0,5,80.217426
6.0,-6.418056,0,6,80.235233
5.0,-1.910228,0,5,80.250005
11.0,-8.203227,0,11,80.282317
7.0,-2.97008,0,7,80.302765
4.0,-3.002589,0,4,80.31464
4.0,-0.440869,0,4,80.327091
4.0,-1.459425,0,4,80.339654
5.0,-1.899806,0,5,80.354721
5.0,-0.690564,0,5,80.369584
8.0,-0.738203,0,8,80.396942
8.0,-3.781199,0,8,80.420452
7.0,-0.210125,0,7,80.444145
6.0,-0.038762,0,6,80.465062
4.0,-0.179866,0,4,80.479108
4.0,-2.919291,0,4,80.491639
10.0,-0.171223,0,10,80.525543
8.0,-5.519683,0,8,80.549394
4.0,-0.04092,0,4,80.562802
5.0,-1.332792,0,5,80.578029
5.0,-3.054852,0,5,80.592845
4.0,-1.667648,0,4,80.604749
4.0,-1.591286,0,4,80.616826
8.0,-5.405205,0,8,80.640281
10.0,-1.653992,0,10,80.669676
9.0,-0.853621,0,9,80.697566
5.0,-0.03867,0,5,80.714713
4.0,-0.627828,0,4,80.727346
4.0,-2.03399,0,4,80.739159
11.0,-8.343504,0,11,80.771646
7.0,-3.677105,0,7,80.792372
7.0,-2.008644,0,7,80.813055
4.0,-0.547335,0,4,80.82505
4.0,-0.247481,0,4,80.839243
6.0,-0.248087,0,6,80.859384
10.0,-5.824531,0,10,80.888942
5.0,-0.068665,0,5,80.905718
9.0,-0.152391,0,9,80.936729
5.0,-0.051906,0,5,80.954114
8.0,-6.392313,0,8,80.978158
7.0,-7.620758,0,7,80.998747
10.0,-1.427417,0,10,81.028583
4.0,-0.994407,0,4,81.040972
4.0,-1.388669,0,4,81.052968
5.0,-2.062497,0,5,81.067753
5.0,-0.840306,0,5,81.082492
6.0,-2.419309,0,6,81.100308
9.0,-1.705232,0,9,81.12664
9.0,-0.097326,0,9,81.157593
4.0,-0.631274,0,4,81.169989
6.0,-4.134173,0,6,81.187666
6.0,-6.713721,0,6,81.205263
4.0,-0.574765,0,4,81.217224
4.0,-1.707692,0,4,81.229261
10.0,-0.42833,0,10,81.263084
11.0,-0.142661,0,11,81.300101
4.0,-0.031788,0,4,81.314078
9.0,-2.574175,0,9,81.341155
7.0,-1.898109,0,7,81.361742
5.0,-3.979107,0,5,81.376484
7.0,-0.772707,0,7,81.399255
6.0,-0.339921,0,6,81.423262
7.0,-1.25547,0,7,81.446004
4.0,-0.913572,0,4,81.45877
4.0,-1.228937,0,4,81.471845
6.0,-0.184831,0,6,81.49295
13.0,-0.728917,0,13,81.53636
6.0,-0.952811,0,6,81.554034
5.0,-3.754273,0,5,81.569051
6.0,-2.166702,0,6,81.586824
5.0,-0.462336,0,5,81.603549
8.0,-6.151578,0,8,81.627139
4.0,-2.208834,0,4,81.639313
4.0,-0.957214,0,4,81.651376
10.0,-2.062466,0,10,81.681705
5.0,-0.461641,0,5,81.697283
6.0,-0.060154,0,6,81.718668
6.0,-0.338175,0,6,81.739698
9.0,-7.848948,0,9,81.766781
5.0,-0.082474,0,5,81.783959
4.0,-0.975701,0,4,81.796573
6.0,-5.218297,0,6,81.814378
4.0,-1.128073,0,4,81.826463
7.0,-0.084697,0,7,81.850982
4.0,-2.79262,0,4,81.863741
14.0,-2.201059,0,14,81.906162
10.0,-7.426804,0,10,81.936171
4.0,-1.615806,0,4,81.948051
7.0,-3.947954,0,7,81.968969
4.0,-0.937706,0,4,81.981034
5.0,-5.935639,0,5,81.996015
4.0,-0.027772,0,4,82.010084
7.0,-1.522057,0,7,82.031178
15.0,-0.229092,0,15,82.083594
6.0,-0.603503,0,6,82.103443
8.0,-2.938698,0,8,82.127699
5.0,-1.22572,0,5,82.142659
8.0,-1.001791,0,8,83.42443
6.0,-1.184758,0,6,83.441808
4.0,-0.10278,0,4,83.456608
12.0,-10.017623,0,12,83.492517
5.0,-3.024783,0,5,83.507757
7.0,-1.267631,0,7,83.528786
7.0,-0.184603,0,7,83.553846
6.0,-0.636189,0,6,83.572614
4.0,-0.185133,0,4,83.587166
7.0,-3.396447,0,7,83.608521
5.0,-4.001827,0,5,83.623384
4.0,-0.170634,0,4,83.637658
4.0,-0.043937,0,4,83.652265
11.0,-7.467005,0,11,83.685447
4.0,-3.852131,0,4,83.697433
5.0,-1.772616,0,5,83.712505
8.0,-1.922229,0,8,83.7362
4.0,-0.228541,0,4,83.750692
4.0,-0.555872,0,4,83.76314
8.0,-5.079089,0,8,83.787635
4.0,-0.189646,0,4,83.802552
7.0,-4.022859,0,7,83.824817
7.0,-0.083028,0,7,83.849263
7.0,-0.115936,0,7,83.874953
4.0,-0.574081,0,4,83.888243
5.0,-2.572416,0,5,83.903248
6.0,-0.103959,0,6,83.924308
9.0,-1.566535,0,9,83.951236
10.0,-7.448166,0,10,83.980606
4.0,-3.354628,0,4,83.992637
4.0,-0.320088,0,4,84.006929
13.0,-2.584713,0,13,84.043942
6.0,-0.699731,0,6,84.063648
6.0,-0.109501,0,6,84.084831
9.0,-1.761275,0,9,84.111748
7.0,-2.849763,0,7,84.132415
8.0,-5.435924,0,8,84.156003
4.0,-0.33958,0,4,84.168664
5.0,-0.018016,0,5,84.18659
8.0,-1.48243,0,8,84.210912
7.0,-0.850469,0,7,84.233437
6.0,-4.374729,0,6,84.251122
5.0,-0.513848,0,5,84.267997
5.0,-0.800057,0,5,84.282902
7.0,-1.041046,0,7,84.304429
5.0,-0.559938,0,5,84.32023
11.0,-10.016821,0,11,84.353041
4.0,-2.598514,0,4,84.365159
7.0,-3.680349,0,7,84.385949
4.0,-0.012155,0,4,84.399845
8.0,-1.581513,0,8,84.424136
7.0,-0.189177,0,7,84.448649
5.0,-0.059565,0,5,84.466583
6.0,-0.72115,0,6,84.487293
12.0,-2.28653,0,12,84.522915
4.0,-4.276,0,4,84.537339
13.0,-0.087357,0,13,84.582434
5.0,-0.017806,0,5,84.599486
4.0,-3.525578,0,4,84.61165
7.0,-4.817023,0,7,84.631452
10.0,-5.018926,0,10,84.659585
7.0,-1.725205,0,7,84.679305
6.0,-0.743447,0,6,84.697
12.0,-0.403984,0,12,84.737257
4.0,-1.178068,0,4,84.749412
9.0,-8.645566,0,9,84.776016
4.0,-2.496742,0,4,84.788077
4.0,-1.901745,0,4,84.800212
7.0,-2.897715,0,7,84.821127
7.0,-0.766949,0,7,84.84368
5.0,-3.340593,0,5,84.858627
5.0,-2.094907,0,5,84.873577
7.0,-3.182483,0,7,84.894487
6.0,-3.372101,0,6,84.912456
6.0,-1.824844,0,6,84.930333
4.0,-0.365894,0,4,84.943911
6.0,-1.235119,0,6,84.961595
4.0,-1.307202,0,4,84.973521
13.0,-1.153838,0,13,85.016757
6.0,-4.754075,0,6,85.034672
4.0,-0.113023,0,4,85.048277
6.0,-4.916815,0,6,85.066582
5.0,-2.722459,0,5,85.081658
4.0,-2.11664,0,4,85.093638
4.0,-3.033869,0,4,85.105796
15.0,-9.404605,0,15,85.149939
7.0,-7.784754,0,7,85.170953
9.0,-0.064474,0,9,85.201809
9.0,-6.334335,0,9,85.228792
7.0,-0.486626,0,7,85.252754
7.0,-3.110722,0,7,85.273253
5.0,-0.19506,0,5,85.290023
4.0,-2.362997,0,4,85.302348
5.0,-0.057885,0,5,85.319348
4.0,-1.94631,0,4,85.331814
9.0,-5.894734,0,9,85.358316
15.0,-3.311841,0,15,85.402463
5.0,-0.945338,0,5,85.417656
4.0,-2.923735,0,4,85.429677
7.0,-2.763134,0,7,85.450467
14.0,-8.514276,0,14,85.491691
6.0,-2.938366,0,6,85.509501
4.0,-3.056468,0,4,85.521763
13.0,-2.976518,0,13,85.55996
11.0,-4.851439,0,11,85.592337
4.0,-1.940372,0,4,85.604399
10.0,-7.615595,0,10,85.633853
9.0,-0.115986,0,9,85.6645
9.0,-0.323534,0,9,85.695565
6.0,-0.563259,0,6,85.714856
8.0,-1.910154,0,8,85.738908
4.0,-0.731163,0,4,85.75098
6.0,-1.496152,0,6,85.768843
20.0,-2.696946,0,20,85.82861
12.0,-1.89265,0,12,85.865002
7.0,-8.006596,0,7,85.886295
5.0,-0.414479,0,5,85.902118
6.0,-1.668852,0,6,85.920363
10.0,-1.376131,0,10,85.950558
6.0,-0.156676,0,6,85.971185
12.0,-0.495582,0,12,86.013579
7.0,-6.046396,0,7,86.034469
5.0,-1.817321,0,5,86.049445
5.0,-3.463797,0,5,86.064429
9.0,-0.083725,0,9,86.096046
4.0,-0.012621,0,4,86.110362
4.0,-2.163886,0,4,86.123044
4.0,-2.767686,0,4,86.135238
8.0,-1.768699,0,8,86.158866
4.0,-0.546957,0,4,86.171117
5.0,-0.033831,0,5,86.188409
8.0,-0.07733,0,8,86.217251
7.0,-0.314237,0,7,86.24215
8.0,-0.404163,0,8,86.269746
18.0,-1.050487,0,18,86.3312
5.0,-3.115818,0,5,86.346016
8.0,-1.952712,0,8,86.369595
6.0,-0.318052,0,6,86.390416
8.0,-6.667352,0,8,86.414555
4.0,-3.808844,0,4,86.426454
14.0,-0.351934,0,14,86.474175
7.0,-0.17455,0,7,86.49869
4.0,-1.590009,0,4,86.511503
5.0,-0.811751,0,5,86.526453
5.0,-1.176655,0,5,86.54215
5.0,-0.364065,0,5,86.558018
5.0,-2.157661,0,5,88.152057
8.0,-3.955355,0,8,88.171611
6.0,-1.357585,0,6,88.185656
7.0,-4.306802,0,7,88.202393
7.0,-4.03228,0,7,88.219806
8.0,-0.73659,0,8,88.242457
5.0,-3.818232,0,5,88.255349
8.0,-6.228093,0,8,88.276923
6.0,-0.729185,0,6,88.293705
5.0,-0.82987,0,5,88.307547
5.0,-1.043692,0,5,88.322094
5.0,-0.698966,0,5,88.336887
9.0,-5.276902,0,9,88.364132
7.0,-1.762647,0,7,88.385028
4.0,-0.279817,0,4,88.398227
4.0,-1.408092,0,4,88.410764
12.0,-0.179088,0,12,88.452505
11.0,-5.991821,0,11,88.485401
8.0,-0.167004,0,8,88.513306
5.0,-1.646491,0,5,88.528951
4.0,-1.520357,0,4,88.540773
5.0,-4.059724,0,5,88.555647
7.0,-7.112645,0,7,88.576547
4.0,-3.457182,0,4,88.588639
4.0,-0.641659,0,4,88.600729
6.0,-0.263918,0,6,88.621861
4.0,-2.82868,0,4,88.634248
5.0,-2.043788,0,5,88.649096
4.0,-0.276544,0,4,88.662251
9.0,-1.701021,0,9,88.689283
7.0,-0.039123,0,7,88.713598
5.0,-5.717327,0,5,88.729085
5.0,-5.545533,0,5,88.743964
5.0,-1.514125,0,5,88.758854
5.0,-0.04596,0,5,88.775772
11.0,-2.634535,0,11,88.808698
6.0,-4.268304,0,6,88.82675
4.0,-2.804797,0,4,88.838891
8.0,-0.090244,0,8,88.866026
4.0,-0.00981,0,4,88.87996
9.0,-0.294847,0,9,88.910753
4.0,-1.24616,0,4,88.923483
8.0,-0.748635,0,8,88.948551
5.0,-2.733586,0,5,88.963655
5.0,-1.975348,0,5,88.978509
4.0,-0.514279,0,4,88.990706
5.0,-0.110413,0,5,89.008027
5.0,-2.487973,0,5,89.023552
8.0,-0.09131,0,8,89.050579
4.0,-0.274534,0,4,89.063987
4.0,-2.190381,0,4,89.07643
6.0,-2.099042,0,6,89.094282
9.0,-5.466035,0,9,89.120836
4.0,-3.211913,0,4,89.132823
8.0,-0.491179,0,8,89.160165
7.0,-6.54665,0,7,89.180986
7.0,-3.622065,0,7,89.201739
5.0,-2.549209,0,5,89.216697
4.0,-1.593539,0,4,89.22864
8.0,-4.960366,0,8,89.252334
5.0,-0.715506,0,5,89.267847
11.0,-6.87858,0,11,89.300393
8.0,-0.441387,0,8,89.327849
7.0,-2.185256,0,7,89.348817
4.0,-2.522651,0,4,89.360566
10.0,-10.553253,0,10,89.390039
6.0,-4.571326,0,6,89.408008
6.0,-0.028485,0,6,89.428696
18.0,-1.497879,0,18,89.490365
4.0,-0.464141,0,4,89.503435
8.0,-1.527463,0,8,89.527131
10.0,-7.872684,0,10,89.55745
8.0,-4.443038,0,8,89.581093
5.0,-0.284382,0,5,89.598308
8.0,-0.08553,0,8,89.626538
6.0,-4.068089,0,6,89.645182
4.0,-0.39577,0,4,89.657581
8.0,-0.06735,0,8,89.685435
4.0,-3.276929,0,4,89.698118
6.0,-1.480257,0,6,89.716007
10.0,-11.938473,0,10,89.745585
4.0,-2.755703,0,4,89.757695
9.0,-0.550319,0,9,89.788369
5.0,-2.628666,0,5,89.803488
4.0,-0.044514,0,4,89.817249
4.0,-2.821817,0,4,89.829616
4.0,-2.564431,0,4,89.841286
4.0,-1.673687,0,4,89.853204
11.0,-0.32494,0,11,89.890719
4.0,-0.929468,0,4,89.903234
9.0,-0.989907,0,9,89.931951
6.0,-0.133807,0,6,89.952298
4.0,-0.92266,0,4,89.964879
4.0,-1.245108,0,4,89.976719
6.0,-0.458064,0,6,89.996417
4.0,-1.160982,0,4,90.008914
12.0,-1.58423,0,12,90.04521
17.0,-4.999651,0,17,90.095665
8.0,-0.524513,0,8,90.123281
5.0,-0.747293,0,5,90.139397
9.0,-5.819109,0,9,90.166644
7.0,-6.331202,0,7,90.187128
5.0,-2.836968,0,5,90.202535
4.0,-1.722571,0,4,90.215433
6.0,-5.024229,0,6,90.234589
7.0,-0.321613,0,7,90.259392
4.0,-2.477415,0,4,90.272026
11.0,-8.529399,0,11,90.303827
9.0,-0.042725,0,9,90.334273
7.0,-3.661016,0,7,90.355664
8.0,-1.733157,0,8,90.379527
6.0,-0.066837,0,6,90.39975
16.0,-3.315822,0,16,90.447112
7.0,-2.282516,0,7,90.467988
6.0,-0.128936,0,6,90.488215
4.0,-0.195014,0,4,90.50206
4.0,-1.422,0,4,90.514573
6.0,-3.026336,0,6,90.532258
5.0,-0.439721,0,5,90.548944
7.0,-2.279517,0,7,90.570819
5.0,-0.37119,0,5,90.587316
4.0,-0.40749,0,4,90.600973
4.0,-4.566845,0,4,90.612734
4.0,-0.613045,0,4,90.62477
5.0,-0.025772,0,5,90.642787
9.0,-5.017994,0,9,90.670963
5.0,-0.03117,0,5,90.687792
11.0,-3.890822,0,11,90.719895
6.0,-1.141199,0,6,90.737193
4.0,-0.548315,0,4,90.749868
5.0,-1.037084,0,5,90.764669
4.0,-0.577651,0,4,90.776887
8.0,-1.63171,0,8,90.80238
4.0,-0.514433,0,4,90.81502
4.0,-3.117751,0,4,90.826636
5.0,-1.080719,0,5,90.841396
5.0,-3.16181,0,5,90.856129
10.0,-6.023553,0,10,90.885308
7.0,-1.177053,0,7,90.905781
5.0,-0.929816,0,5,90.921149
6.0,-0.432256,0,6,90.940302
6.0,-1.748791,0,6,90.958081
6.0,-5.920962,0,6,90.975784
7.0,-3.723109,0,7,90.996567
6.0,-0.59562,0,6,91.015563
11.0,-7.927792,0,11,91.048461
6.0,-0.236559,0,6,91.069359
11.0,-3.806992,0,11,91.101833
7.0,-1.639031,0,7,91.122533
5.0,-4.481134,0,5,91.13753
5.0,-0.625079,0,5,91.153968
12.0,-0.223236,0,12,91.196331
8.0,-4.809742,0,8,91.219311
8.0,-0.215211,0,8,92.406511
5.0,-0.190431,0,5,92.423322
13.0,-0.067627,0,13,92.467051
8.0,-6.651464,0,8,92.491625
5.0,-4.189581,0,5,92.507443
5.0,-0.27441,0,5,92.524409
4.0,-0.060932,0,4,92.537987
5.0,-0.019686,0,5,92.555557
6.0,-2.402083,0,6,92.57393
7.0,-6.31156,0,7,92.594553
8.0,-0.231402,0,8,92.622799
9.0,-7.172612,0,9,92.649694
5.0,-2.763892,0,5,92.664802
8.0,-0.562684,0,8,92.691345
4.0,-1.039153,0,4,92.703542
4.0,-2.59407,0,4,92.715971
5.0,-2.988921,0,5,92.731444
8.0,-1.34911,0,8,92.755642
7.0,-0.846892,0,7,92.778016
5.0,-5.758907,0,5,92.793544
7.0,-6.072412,0,7,92.814873
5.0,-0.072294,0,5,92.83622
9.0,-1.768525,0,9,92.864345
6.0,-4.502558,0,6,92.882367
5.0,-1.311067,0,5,92.90005
9.0,-4.196801,0,9,92.927203
5.0,-4.00077,0,5,92.942578
5.0,-0.063496,0,5,92.960522
8.0,-3.298713,0,8,92.984789
7.0,-1.385184,0,7,93.005583
5.0,-0.205511,0,5,93.022886
8.0,-1.19546,0,8,93.048153
8.0,-0.833371,0,8,93.075344
4.0,-0.313277,0,4,93.089273
6.0,-0.78806,0,6,93.108213
13.0,-0.064489,0,13,93.154022
5.0,-2.668424,0,5,93.170019
4.0,-0.059084,0,4,93.184027
7.0,-0.197192,0,7,93.208447
4.0,-0.14998,0,4,93.222893
4.0,-2.725877,0,4,93.235649
7.0,-0.045415,0,7,93.260006
4.0,-3.473548,0,4,93.27271
5.0,-0.03368,0,5,93.289758
14.0,-4.908799,0,14,93.332506
5.0,-1.817024,0,5,93.348015
5.0,-2.230146,0,5,93.363388
5.0,-3.214168,0,5,93.37869
4.0,-0.02323,0,4,93.392411
7.0,-0.236888,0,7,93.416168
4.0,-2.350353,0,4,93.428814
4.0,-0.734336,0,4,93.440979
5.0,-2.756633,0,5,93.456005
8.0,-0.794317,0,8,93.481282
4.0,-2.405031,0,4,93.493761
7.0,-0.801451,0,7,93.51486
6.0,-2.313734,0,6,93.532957
5.0,-0.137281,0,5,93.549628
17.0,-12.549383,0,17,93.600014
5.0,-5.201221,0,5,93.614975
6.0,-0.437162,0,6,93.634535
4.0,-0.462169,0,4,93.647972
6.0,-2.298462,0,6,93.665949
8.0,-1.011651,0,8,93.690441
5.0,-0.021619,0,5,93.707816
10.0,-4.51104,0,10,93.737804
4.0,-0.945733,0,4,93.750081
4.0,-0.149888,0,4,93.763685
9.0,-4.799754,0,9,93.790982
5.0,-0.774821,0,5,93.805963
5.0,-0.089025,0,5,93.822891
6.0,-0.152207,0,6,93.843977
4.0,-1.768849,0,4,93.856746
14.0,-0.093839,0,14,93.904627
18.0,-4.975044,0,18,93.960031
9.0,-2.667522,0,9,93.989115
6.0,-1.759167,0,6,94.00717
4.0,-0.040265,0,4,94.020677
4.0,-0.043536,0,4,94.034493
5.0,-0.036922,0,5,94.051981
4.0,-0.141697,0,4,94.065957
9.0,-0.217319,0,9,94.097004
8.0,-0.258859,0,8,94.124637
10.0,-3.085131,0,10,94.154896
5.0,-3.695149,0,5,94.169957
7.0,-0.037485,0,7,94.193572
7.0,-0.042176,0,7,94.217472
10.0,-0.389231,0,10,94.251104
6.0,-0.246047,0,6,94.271149
12.0,-0.655772,0,12,94.315346
5.0,-2.475113,0,5,94.330939
4.0,-0.354297,0,4,94.343671
8.0,-2.665012,0,8,94.367706
9.0,-1.944777,0,9,94.394176
5.0,-2.86617,0,5,94.409043
9.0,-4.995059,0,9,94.435603
8.0,-1.169275,0,8,94.459774
10.0,-4.38262,0,10,94.489928
5.0,-1.180707,0,5,94.504946
10.0,-7.060331,0,10,94.534582
5.0,-2.98895,0,5,94.549626
12.0,-4.595626,0,12,94.585995
8.0,-5.455246,0,8,94.610092
